fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
2,0,5575.0816514757,-157180.020833333,5080.63720703125,3053.3125,5,TPSB2,0
2,0,5806.0845811632,-157195.513326009,5311.64013671875,3037.82000732422,5,ACKR3,0
2,0,5769.20469835069,-157164.313313802,5274.76025390625,3069.02001953125,5,MS4A1,0
2,0,5710.34434678819,-156971.300008138,5215.89990234375,3262.03332519531,5,FGFR1,0
2,0,5728.37413194445,-156973.883321126,5233.9296875,3259.45001220703,5,DUSP5,0
2,0,5611.97764756944,-157023.749989827,5117.533203125,3209.58334350586,5,APOA1,0
2,0,5846.7730577257,-157214.661946615,5352.32861328125,3018.67138671875,5,HSPA1A,Nuclear
2,0,5741.14415147569,-156812.066670736,5246.69970703125,3421.26666259766,5,XCL2,0
2,0,5546.74424913195,-157097.933308919,5052.2998046875,3135.40002441406,5,TAGLN,0
2,0,5803.34434678819,-157066.561909993,5308.89990234375,3166.77142333984,5,GNLY,0
2,0,5698.27452256944,-156997.213368734,5203.830078125,3236.11996459961,5,RARA,0
2,0,5776.04454210069,-157093.716664632,5281.60009765625,3139.61666870117,5,EPHA7,0
2,0,5738.80626085069,-157007.958333333,5244.36181640625,3225.375,5,AREG,0
2,0,5624.12754991319,-156622.149998983,5129.68310546875,3611.18333435059,5,RARRES2,0
2,0,5750.86436631944,-157049.453358968,5256.419921875,3183.87997436523,5,CRYAB,0
2,0,5854.50792100694,-157226.942403158,5360.0634765625,3006.39093017578,5,ITGA5,0
2,0,5783.2818467882,-157186.758321126,5288.83740234375,3046.57501220703,5,TFEB,0
2,0,5507.76133897569,-157106.300008138,5013.31689453125,3127.03332519531,5,NegPrb10,0
2,0,5591.8589952257,-157093.847646077,5097.41455078125,3139.48568725586,5,IGHA1,0
2,0,5851.8648546007,-157198.513387044,5357.42041015625,3034.81994628906,5,GZMB,Nuclear
2,0,5800.3443467882,-157175.008321126,5305.89990234375,3058.32501220703,5,NRXN3,0
2,0,5938.34385850694,-156982.385976156,5443.8994140625,3250.94735717773,5,EPCAM,0
2,0,5465.38438585069,-157103.153340658,4970.93994140625,3130.17999267578,5,IL1RAP,0
2,0,5893.3775499132,-156759.175008138,5398.93310546875,3474.15832519531,5,RPL21,0
2,0,5386.16905381944,-156613.283332189,4891.724609375,3620.05000114441,5,INHA,0
2,0,5731.59776475695,-156906.025655111,5237.1533203125,3327.30767822266,5,IGFBP6,0
2,0,5645.34483506945,-157124.116719564,5150.900390625,3109.21661376953,5,TXK,0
2,0,5462.40001085069,-156919.194447835,4967.95556640625,3314.13888549805,5,SOSTDC1,0
2,0,5751.18858506945,-156937.188893636,5256.744140625,3296.14443969727,5,PTGIS,0
2,0,5523.18858506944,-157075.822224935,5028.744140625,3157.51110839844,5,TAGLN,0
2,0,5801.10167100694,-157061.319020589,5306.6572265625,3172.01431274414,5,CSF2RB,0
2,0,5340.63829210069,-157025.693318685,4846.19384765625,3207.64001464844,5,FGF9,0
2,0,5899.68174913194,-157050.301778158,5405.2373046875,3183.03155517578,5,IL2RG,0
2,0,5535.60167100695,-157209.961873372,5041.1572265625,3023.37145996094,5,ETV5,Nuclear
2,0,5704.2779405382,-157226.755513509,5209.83349609375,3006.57781982422,5,COL6A2,0
2,0,5757.7447374132,-156936.987874349,5263.30029296875,3296.34545898438,5,DUSP5,Membrane
2,0,5727.95860460069,-157038.89046224,5233.51416015625,3194.44287109375,5,ST6GAL1,0
2,0,5734.53038194445,-156916.104756673,5240.0859375,3317.22857666016,5,CCL23,0
2,0,5769.79942491319,-156954.169698079,5275.35498046875,3279.16363525391,5,EZH2,0
2,0,5798.6802842882,-157036.506062826,5304.23583984375,3196.82727050781,5,RARG,0
2,0,5695.33604600694,-157208.291646322,5200.8916015625,3025.04168701172,5,PDCD1LG2,0
2,0,5386.94444444444,-156998.376210531,4892.5,3234.95712280273,5,IGHD,0
2,0,5801.31602647569,-157164.719014486,5306.87158203125,3068.61431884766,5,DUSP5,0
2,0,5699.3511827257,-156989.619069417,5204.90673828125,3243.71426391602,5,DUSP5,0
2,0,5718.44444444445,-157180.383321126,5224,3052.95001220703,5,DUSP5,0
2,0,5928.5045030382,-157031.753316243,5434.06005859375,3201.58001708984,5,AKT1,Membrane
2,0,5766.31065538194,-157037.322224935,5271.8662109375,3196.01110839844,5,PDCD1,0
2,0,5924.74424913195,-156997.558339437,5430.2998046875,3235.77499389648,5,AHR,0
2,0,5496.10704210069,-156914.90834554,5001.66259765625,3318.42498779297,5,LTB,0
2,0,5831.5718858507,-157188.5877889,5337.12744140625,3044.74554443359,5,KRT20,Nuclear
2,0,5903.17784288195,-157069.399983724,5408.7333984375,3163.93334960938,5,CHEK1,0
2,0,5722.51378038195,-157107.779500326,5228.0693359375,3125.55383300781,5,MEG3,Membrane
2,0,5645.12217881945,-157111.78889974,5150.677734375,3121.54443359375,5,MMP9,0
2,0,5790.66417100694,-157045.593343099,5296.2197265625,3187.73999023438,5,GPNMB,0
2,0,5728.32432725695,-157184.293294271,5233.8798828125,3049.0400390625,5,PTGDR2,0
2,0,5375.64415147569,-157226.983357747,4881.19970703125,3006.34997558594,5,KRT16,0
2,0,5361.4244249132,-156990.473317464,4866.97998046875,3242.86001586914,5,IL17D,0
2,0,5341.68712022569,-157031.64763387,4847.24267578125,3201.68569946289,5,HSP90AA1,0
2,0,5545.9078233507,-157226.787862142,5051.46337890625,3006.54547119141,5,NRG4,Nuclear
2,0,5531.51085069444,-157157.03334554,5037.06640625,3076.29998779297,5,BMP3,Membrane
2,0,5552.19444444444,-157102.266621908,5057.75,3131.06671142578,5,DUSP5,0
2,0,5729.44493272569,-157145.222249349,5235.00048828125,3088.11108398438,5,LPAR5,0
2,0,5848.1587999132,-157181.911885579,5353.71435546875,3051.42144775391,5,IL17D,Nuclear
2,0,5373.05723741319,-157018.320821126,4878.61279296875,3215.01251220703,5,NegPrb12,0
2,0,5855.39463975694,-157194.758382161,5360.9501953125,3038.57495117188,5,DUSP5,Nuclear
2,0,5783.44444444445,-156736.419041952,5289,3496.91429138184,5,CCL4L2,Membrane
2,0,5345.26475694444,-157174.853352865,4850.8203125,3058.47998046875,5,EMP3,0
2,0,5787.68223741319,-157083.970815023,5293.23779296875,3149.36251831055,5,PDGFRB,0
2,0,5722.11094835069,-157071.900014242,5227.66650390625,3161.4333190918,5,MMP8,0
2,0,5733.0015733507,-157027.647603353,5238.55712890625,3205.68572998047,5,CD40LG,0
2,0,5646.1988389757,-157106.724202474,5151.75439453125,3126.60913085938,5,LINC02446,0
2,0,5629.00645616319,-157149.145833333,5134.56201171875,3084.1875,5,ADGRG5,0
2,0,5762.63389756945,-156922.277760824,5268.189453125,3311.05557250977,5,COL9A2,Membrane
2,0,5717.11241319444,-157173.017537435,5222.66796875,3060.31579589844,5,MAPK13,0
2,0,5823.56944444444,-156952.708333333,5329.125,3280.625,5,WIF1,Membrane
2,0,5792.28721788194,-156944.604756673,5297.8427734375,3288.72857666016,5,IGF1,0
2,0,5844.80821397569,-157221.040425618,5350.36376953125,3012.29290771484,5,KLF2,Nuclear
2,0,5757.84434678819,-156710.163335164,5263.39990234375,3523.16999816895,5,ANXA2,0
2,0,5728.77794053819,-157092.422200521,5234.33349609375,3140.9111328125,5,IGF2,0
2,0,5756.42491319444,-156800.493321737,5261.98046875,3432.84001159668,5,IL17RA,0
2,0,5719.90147569445,-157195.161885579,5225.45703125,3038.17144775391,5,DUSP5,0
2,0,5548.98741319445,-157180.418965658,5054.54296875,3052.91436767578,5,IL11RA,0
2,0,5547.70030381944,-156891.111104329,5053.255859375,3342.22222900391,5,SMAD2,0
2,0,5727.53721788195,-157177.654744466,5233.0927734375,3055.67858886719,5,C1QB,0
2,0,5646.9107530382,-157058.099965413,5152.46630859375,3175.23336791992,5,NRXN1,0
2,0,5808.46006944445,-156789.333333333,5314.015625,3444,5,CASP8,0
2,0,5605.76671006944,-156846.122243245,5111.322265625,3387.21109008789,5,ATF3,0
2,0,5614.81163194445,-156896.749989827,5120.3671875,3336.58334350586,5,HCAR3,0
2,0,5556.60167100695,-156855.661916097,5062.1572265625,3377.67141723633,5,ETV5,0
2,0,5869.17540147569,-156735.510243734,5374.73095703125,3497.82308959961,5,CCND1,0
2,0,5474.69444444444,-157075.763356527,4980.25,3157.56997680664,5,ANXA1,0
2,0,5876.15782335069,-156767.0799764,5381.71337890625,3466.25335693359,5,SOD1,0
2,0,5934.63487413194,-157151.403279622,5440.1904296875,3081.93005371094,5,BCL2,0
2,0,5758.92979600695,-157083.990498861,5264.4853515625,3149.34283447266,5,MALAT1,0
2,0,5767.74473741319,-157079.404774984,5273.30029296875,3153.92855834961,5,CCL3L3,0
2,0,5363.04454210069,-156741.961888631,4868.60009765625,3491.37144470215,5,DUSP5,0
2,0,5358.89952256944,-156738.899998983,4864.455078125,3494.43333435059,5,HLA-DRB5,0
2,0,5627.0445421007,-157133.270833333,5132.60009765625,3100.0625,5,CD47,0
2,0,5809.66075303819,-157193.099995931,5315.21630859375,3040.23333740234,5,CXCR2,0
2,0,5558.1646592882,-157218.633321126,5063.72021484375,3014.70001220703,5,S100A6,Nuclear
2,0,5716.88487413195,-156862.453358968,5222.4404296875,3370.87997436523,5,CLCF1,0
2,0,5895.37510850695,-156693.870839437,5400.9306640625,3539.46249389648,5,SCG5,0
2,0,5510.03184678819,-157112.808369954,5015.58740234375,3120.52496337891,5,FGF7,0
2,0,5732.58799913194,-156919.07619222,5238.1435546875,3314.25714111328,5,FGFR3,0
2,0,5719.12217881945,-157066.600056966,5224.677734375,3166.73327636719,5,COL9A2,Membrane
2,0,5563.72764756944,-157216.03334554,5069.283203125,3017.29998779297,5,SEC23A,Nuclear
2,0,5790.96495225695,-156752.733342489,5296.5205078125,3480.59999084473,5,FES,0
2,0,5340.54063585069,-157162.237569173,4846.09619140625,3071.09576416016,5,HLA-A,0
2,0,5364.25694444444,-156744.85832723,4869.8125,3488.47500610352,5,EPCAM,0
2,0,5523.21934678819,-157147.095784505,5028.77490234375,3086.23754882812,5,SERPINA1,Membrane
2,0,5528.71104600694,-157205.433369954,5034.2666015625,3027.89996337891,5,NPPC,Nuclear
2,0,5877.3775499132,-156947.266682943,5382.93310546875,3286.06665039062,5,KRT6C,0
2,0,5709.46397569444,-156885.113301595,5215.01953125,3348.22003173828,5,HMGB2,Membrane
2,0,5923.63389756945,-157083.32808431,5429.189453125,3150.00524902344,5,ARHGDIB,0
2,0,5745.83018663195,-156985.104787191,5251.3857421875,3248.22854614258,5,ITM2A,0
2,0,5787.53087022569,-157196.219991048,5293.08642578125,3037.11334228516,5,LAIR1,0
2,0,5874.76963975695,-156729.058339437,5380.3251953125,3504.27499389648,5,FABP4,0
2,0,5591.94444444445,-156861.944447835,5097.5,3371.38888549805,5,CSF1,0
2,0,5446.05577256945,-157184.722188314,4951.611328125,3048.61114501953,5,CD274,0
2,0,5390.45372178819,-156608.04242452,4896.00927734375,3625.29090881348,5,LGALS1,0
2,0,5492.48448350694,-156897.473347982,4998.0400390625,3335.85998535156,5,ADGRE1,0
2,0,5557.5611436632,-157106.71669515,5063.11669921875,3126.61663818359,5,IL18R1,0
2,0,5551.73448350694,-157183.173360189,5057.2900390625,3050.15997314453,5,IL1R1,0
2,0,5821.83702256945,-157206.387166341,5327.392578125,3026.94616699219,5,TAGLN,0
2,0,5796.67198350694,-157042.124226888,5302.2275390625,3191.20910644531,5,SPINK1,0
2,0,5466.3697374132,-157103.333333333,4971.92529296875,3130,5,IL1RAP,0
2,0,5541.56944444444,-157214.808308919,5047.125,3018.52502441406,5,IGFBP6,Nuclear
2,0,5485.20469835069,-156900.753316243,4990.76025390625,3332.58001708984,5,PRF1,0
2,0,5536.93467881944,-157206.213338216,5042.490234375,3027.11999511719,5,MZT2A,Nuclear
2,0,5732.8941514757,-156906.033315023,5238.44970703125,3327.30001831055,5,CD34,0
2,0,5747.78184678819,-156917.09584554,5253.33740234375,3316.23748779297,5,JAK1,0
2,0,5769.10704210069,-157042.808339437,5274.66259765625,3190.52499389648,5,IL10RA,0
2,0,5615.36143663195,-156857.866658529,5120.9169921875,3375.46667480469,5,TPM2,0
2,0,5929.63145616319,-157026.666707357,5435.18701171875,3206.66662597656,5,NegPrb23,0
2,0,5338.45469835069,-156614.993331273,4844.01025390625,3618.34000205994,5,MMP14,Membrane
2,0,5914.93272569444,-156721.186269124,5420.48828125,3512.14706420898,5,DMBT1,0
2,0,5868.9498155382,-157205.18568929,5374.50537109375,3028.14764404297,5,CD5L,0
2,0,5524.96104600694,-157150.133382161,5030.5166015625,3083.19995117188,5,APOB,Membrane
2,0,5706.23448350695,-156996.193349202,5211.7900390625,3237.13998413086,5,CDH1,0
2,0,5459.03331163195,-156903.03334554,4964.5888671875,3330.29998779297,5,FCGR3A,0
2,0,5910.26475694445,-157062.253316243,5415.8203125,3171.08001708984,5,HBA1,0
2,0,5884.39171006944,-156701.015675863,5389.947265625,3532.3176574707,5,VHL,0
2,0,5365.76133897569,-156741.508321126,4871.31689453125,3491.82501220703,5,IL7,0
2,0,5819.0777452257,-156737.091679891,5324.63330078125,3496.24165344238,5,NPR1,0
2,0,5682.94444444444,-157207.402547201,5188.5,3025.93078613281,5,CCR1,0
2,0,5649.46544053819,-157132.547627767,5155.02099609375,3100.78570556641,5,NRIP3,0
2,0,5729.48448350694,-157046.513356527,5235.0400390625,3186.81997680664,5,ANGPT1,0
2,0,5464.49424913194,-157167.27327474,4970.0498046875,3066.06005859375,5,HDAC4,0
2,0,5387.26963975694,-157030.78334554,4892.8251953125,3202.54998779297,5,CCR1,0
2,0,5724.43467881945,-157175.393330892,5229.990234375,3057.94000244141,5,HSP90AA1,0
2,0,5896.74424913194,-157016.164113363,5402.2998046875,3217.1692199707,5,CASR,0
2,0,5456.85557725694,-157098.35555013,4962.4111328125,3134.97778320312,5,CXCR2,0
2,0,5720.51573350694,-156884.561879476,5226.0712890625,3348.77145385742,5,CPB1,0
2,0,5543.85655381944,-157178.708333333,5049.412109375,3054.625,5,HSP90B1,0
2,0,5784.35899522569,-157094.419026693,5289.91455078125,3138.91430664062,5,DUSP5,0
2,0,5799.44444444445,-157063.693349202,5305,3169.63998413086,5,TAGLN,0
2,0,5728.23546006945,-156939.233357747,5233.791015625,3294.09997558594,5,PIGR,0
2,0,5523.67247178819,-157076.719075521,5029.22802734375,3156.6142578125,5,TAGLN,0
2,0,5548.12754991319,-156889.716664632,5053.68310546875,3343.61666870117,5,SMAD2,0
2,0,5828.57774522569,-156997.933339437,5334.13330078125,3235.39999389648,5,HSPB1,Membrane
2,0,5501.64463975694,-157114.65834554,5007.2001953125,3118.67498779297,5,IL17RA,0
2,0,5892.24376085069,-156843.933339437,5397.79931640625,3389.39999389648,5,SUCNR1,Membrane
2,0,5532.39415147569,-157204.933369954,5037.94970703125,3028.39996337891,5,DUSP5,Nuclear
2,0,5648.06456163194,-156918.213338216,5153.6201171875,3315.11999511719,5,YBX3,0
2,0,5331.23008897569,-157039.376149495,4836.78564453125,3193.95718383789,5,NPPC,0
2,0,5733.20469835069,-157186.19337972,5238.76025390625,3047.13995361328,5,PSAP,0
2,0,5537.38731553819,-157091.104756673,5042.94287109375,3142.22857666016,5,HSPA1A,0
2,0,5526.0640733507,-156907.073323568,5031.61962890625,3326.26000976562,5,DDIT3,0
2,0,5661.56456163194,-157073.793355306,5167.1201171875,3159.53997802734,5,ETS1,0
2,0,5669.5777452257,-156893.450002035,5175.13330078125,3339.88333129883,5,ACVR1,0
2,0,5689.69883897569,-157224.033284505,5195.25439453125,3009.30004882812,5,LAMP2,0
2,0,5830.5777452257,-156989.283315023,5336.13330078125,3244.05001831055,5,HLA-C,Membrane
2,0,5741.69444444445,-156816.53334554,5247.25,3416.79998779297,5,ITGA5,0
2,0,5853.58409288195,-156700.033330282,5359.1396484375,3533.30000305176,5,IL27RA,0
2,0,5707.55821397569,-156992.77617391,5213.11376953125,3240.55715942383,5,IL32,0
2,0,5724.24424913194,-157190.733357747,5229.7998046875,3042.59997558594,5,MIF,0
2,0,5849.5943467882,-157181.866658529,5355.14990234375,3051.46667480469,5,FKBP11,Nuclear
2,0,5578.14463975695,-157182.27339681,5083.7001953125,3051.05993652344,5,CXCR6,0
2,0,5371.25499131944,-156741.822224935,4876.810546875,3491.51110839844,5,FGF12,0
2,0,5828.44444444445,-157186.693318685,5334,3046.64001464844,5,MZT2A,Nuclear
2,0,5897.7447374132,-157016.616658529,5403.30029296875,3216.71667480469,5,G6PD,0
2,0,5518.8218858507,-157231.488850911,5024.37744140625,3001.84448242188,5,DUSP5,0
2,0,5653.4693467882,-157089.28334554,5159.02490234375,3144.04998779297,5,FGF2,0
2,0,5770.46934678819,-156922.28334554,5276.02490234375,3311.04998779297,5,NPPC,0
2,0,5361.74424913194,-156608.061906179,4867.2998046875,3625.27142715454,5,CXCL10,0
2,0,5547.2046983507,-156888.613332113,5052.76025390625,3344.7200012207,5,SMAD2,0
2,0,5813.72764756945,-157158.916646322,5319.283203125,3074.41668701172,5,TUBB,0
2,0,5591.61094835069,-156949.755574544,5097.16650390625,3283.57775878906,5,LYZ,0
2,0,5834.80137803819,-157178.561909993,5340.35693359375,3054.77142333984,5,IL18,Nuclear
2,0,5833.99424913194,-157185.733296712,5339.5498046875,3047.60003662109,5,MZT2A,Nuclear
2,0,5381.78428819444,-156742.573338827,4887.33984375,3490.75999450684,5,IL17B,0
2,0,5831.48741319445,-157203.476277669,5337.04296875,3029.85705566406,5,VCAN,Nuclear
2,0,5737.87754991319,-157161.941670736,5243.43310546875,3071.39166259766,5,DUSP1,0
2,0,5733.80479600695,-156939.953358968,5239.3603515625,3293.37997436523,5,DUSP5,0
2,0,5412.62217881944,-156612.300000509,4918.177734375,3621.03333282471,5,CXCL10,Membrane
2,0,5799.4244249132,-157064.813313802,5304.97998046875,3168.52001953125,5,TAGLN,0
2,0,5554.89463975694,-157104.908284505,5060.4501953125,3128.42504882812,5,UBE2C,0
2,0,5907.8277452257,-156838.233311971,5413.38330078125,3395.1000213623,5,PSCA,0
2,0,5564.74424913194,-156882.308339437,5070.2998046875,3351.02499389648,5,COL15A1,0
2,0,5742.4283311632,-156805.833318075,5247.98388671875,3427.50001525879,5,COL9A2,0
2,0,5791.31944444445,-156752.283330282,5296.875,3481.05000305176,5,MMP1,0
2,0,5727.0445421007,-156941.98332723,5232.60009765625,3291.35000610352,5,TGFB3,0
2,0,5642.45909288194,-157167.39046224,5148.0146484375,3065.94287109375,5,LIF,Membrane
2,0,5742.3277452257,-156814.833333333,5247.88330078125,3418.5,5,DUSP5,0
2,0,5769.16954210069,-157196.133321126,5274.72509765625,3037.20001220703,5,KRT86,0
2,0,5320.92735460069,-157187.550008138,4826.48291015625,3045.78332519531,5,KRAS,0
2,0,5674.95518663195,-157178.177815755,5180.5107421875,3055.15551757812,5,MRC2,0
2,0,5335.66124131944,-157170.299947103,4841.216796875,3063.03338623047,5,CTSG,0
2,0,5512.89463975694,-157077.073262533,5018.4501953125,3156.26007080078,5,RARRES2,0
2,0,5841.87315538194,-157178.676167806,5347.4287109375,3054.65716552734,5,NOSIP,Nuclear
2,0,5398.09434678819,-157174.508321126,4903.64990234375,3058.82501220703,5,TUBB,0
2,0,5373.59483506945,-157084.950032552,4879.150390625,3148.38330078125,5,BID,0
2,0,5328.92393663195,-157043.793294271,4834.4794921875,3189.5400390625,5,NegPrb22,0
2,0,5862.01573350695,-156836.447621663,5367.5712890625,3396.88571166992,5,RGS5,Membrane
2,0,5335.78233506945,-157163.083333333,4841.337890625,3070.25,5,PTGES3,0
2,0,5730.26085069444,-157178.333333333,5235.81640625,3055,5,DUSP5,0
2,0,5665.0445421007,-157078.758351644,5170.60009765625,3154.57498168945,5,STAT5B,0
2,0,5720.69444444445,-156898.945821126,5226.25,3334.38751220703,5,ESR1,0
2,0,5846.39463975694,-157186.65834554,5351.9501953125,3046.67498779297,5,DCN,Nuclear
2,0,5563.81944444445,-157215.108357747,5069.375,3018.22497558594,5,SEC23A,Nuclear
2,0,5358.54454210069,-157044.883382161,4864.10009765625,3188.44995117188,5,CSK,0
2,0,5770.94444444444,-156644.333333333,5276.5,3589,5,IAPP,0
2,0,5628.8160264757,-157084.219045003,5134.37158203125,3149.11428833008,5,CD47,0
2,0,5708.94444444445,-157008.633321126,5214.5,3224.70001220703,5,DUSP5,0
2,0,5402.81602647569,-156613.504762014,4908.37158203125,3619.82857131958,5,NPR2,0
2,0,5929.83018663195,-156981.647603353,5435.3857421875,3251.68572998047,5,SNAI1,0
2,0,5837.5445421007,-156728.083333333,5343.10009765625,3505.25,5,CHEK1,0
2,0,5355.2945421007,-156737.333333333,4860.85009765625,3496,5,UBE2C,0
2,0,5368.76963975694,-156738.183339437,4874.3251953125,3495.14999389648,5,OLR1,0
2,0,5840.09434678819,-156829.320821126,5345.64990234375,3404.01251220703,5,CHI3L1,Membrane
2,0,5566.90440538194,-156611.233332952,5072.4599609375,3622.10000038147,5,DUSP5,Membrane
2,0,5555.71983506944,-157224.520833333,5061.275390625,3008.8125,5,DUSP5,Nuclear
2,0,5526.02403428819,-156886.793324788,5031.57958984375,3346.54000854492,5,CLEC1A,0
2,0,5553.33067491319,-156860.061909993,5058.88623046875,3373.27142333984,5,BRCA1,0
2,0,5378.87120225694,-157156.233357747,4884.4267578125,3077.09997558594,5,COL1A1,0
2,0,5860.11583116319,-157184.990498861,5365.67138671875,3048.34283447266,5,FN1,Nuclear
2,0,5772.20421006944,-156640.853333791,5277.759765625,3592.47999954224,5,MZT2A,0
2,0,5374.90440538194,-156749.293340047,4880.4599609375,3484.03999328613,5,DUSP5,0
2,0,5531.81749131945,-157204.806050618,5037.373046875,3028.52728271484,5,VTN,Nuclear
2,0,5740.7193467882,-156907.433339437,5246.27490234375,3325.89999389648,5,KRT80,0
2,0,5905.91758897569,-156832.251530965,5411.47314453125,3401.08180236816,5,TNFRSF12A,0
2,0,5748.94444444445,-156702.233334859,5254.5,3531.09999847412,5,DUSP5,0
2,0,5785.40684678819,-156947.658315023,5290.96240234375,3285.67501831055,5,GADD45B,0
2,0,5557.8443467882,-157188.84761556,5063.39990234375,3044.48571777344,5,RPL22,0
2,0,5571.80040147569,-156619.122224172,5077.35595703125,3614.21110916138,5,TNFRSF10D,Membrane
2,0,5363.44444444444,-156742.733342489,4869,3490.59999084473,5,IL32,0
2,0,5525.92442491319,-156885.953358968,5031.47998046875,3347.37997436523,5,CLEC1A,0
2,0,5517.78233506945,-157078.979451497,5023.337890625,3154.35388183594,5,RELT,0
2,0,5861.81944444445,-157175.083333333,5367.375,3058.25,5,MZT2A,Nuclear
2,0,5497.01133897569,-157100.416646322,5002.56689453125,3132.91668701172,5,STAT3,0
2,0,5704.47325303819,-156870.904774984,5210.02880859375,3362.42855834961,5,DUSP5,0
2,0,5803.91905381945,-156780.558324178,5309.474609375,3452.77500915527,5,IL1A,0
2,0,5621.90831163195,-156909.78789266,5127.4638671875,3323.54544067383,5,COL5A2,0
2,0,5757.02989366319,-157157.219075521,5262.58544921875,3076.1142578125,5,HSP90AB1,0
2,0,5300.28721788194,-156603.004762014,4805.8427734375,3630.32857131958,5,COL4A5,Membrane
2,0,5360.78233506944,-157003.170796712,4866.337890625,3230.16253662109,5,IL1R2,0
2,0,5921.58409288195,-156693.193333944,5427.1396484375,3540.13999938965,5,HCST,0
2,0,5321.54454210069,-157149.15834554,4827.10009765625,3084.17498779297,5,UPK3A,0
2,0,5495.96934678819,-156913.383321126,5001.52490234375,3319.95001220703,5,LTB,0
2,0,5591.21934678819,-156861.058339437,5096.77490234375,3372.27499389648,5,CSF1,0
2,0,5858.28428819445,-157184.53334554,5363.83984375,3048.79998779297,5,FLT1,Nuclear
2,0,5372.44444444444,-156634.375001272,4878,3598.95833206177,8,SOX9,0
2,0,5484.14463975694,-156732.633321126,4989.7001953125,3500.70001220703,8,IL1B,0
2,0,5352.03184678819,-156631.408334096,4857.58740234375,3601.92499923706,8,KITLG,0
